0,49.98237310223263,49.98237310223263,6.6588134765625,6.6588134765625
1,6.049480773707721,56.03185387594035,6.44980263710022,13.109617233276367
2,37.984752134423424,94.01660601036377,6.680661678314209,19.790278911590576
3,36.51778004712976,130.53438605749352,6.922516107559204,26.71279501914978
4,49.72774551411937,180.26213157161288,6.758258104324341,33.47105312347412
5,31.846215354921938,212.1083469265348,6.827223300933838,40.299275159835815
6,10.846090435609934,222.95443736214474,37.35670351982117,77.65597867965698
7,2.7279285032810634,225.68236586542582,13.35232663154602,91.008305311203
8,19.738354702058906,245.42072056748472,17.95650625228882,108.96780848503113
9,33.591618240874254,279.012338808359,21.68651270866394,130.65432119369507
10,73.47519196632892,352.4875307746879,19.273658275604248,149.92897844314575
11,93.8353393647619,446.32287013944983,14.786996603012085,164.71597504615784
12,84.4296013616163,530.7524715010661,15.132879257202148,179.84885430335999
13,56.40046227646651,587.1529337775327,20.130842924118042,199.97969722747803
14,51.5889863836086,638.7419201611413,15.116057634353638,215.09575486183167
15,51.54587144223648,690.2877916033777,16.322504997253418,231.4192612171173
16,53.99771782677971,744.2855094301575,14.8114755153656,246.2307367324829
17,41.182450268477226,785.4679596986348,15.7163667678833,261.9471035003662
18,102.22043461084908,887.6883943094839,13.953766107559204,275.9008696079254
19,44.495534056344006,932.1839283658279,14.077946662902832,289.979816198349
20,42.04238175315189,974.2263101189798,14.262801885604858,304.24361777305603
21,-8.638695928999681,965.5876141899801,17.337414264678955,321.5830340385437
22,37.31948115812858,1002.9070953481087,17.894983530044556,339.47801756858826
23,36.99005454747852,1039.8971498955873,18.125977039337158,357.6039946079254
24,77.13081964362861,1117.027969539216,18.03493332862854,375.63892793655396
25,87.18692581741931,1204.2148953566352,17.858230590820312,393.4981586933136
26,101.52122660489432,1305.7361219615295,15.323090076446533,408.82124876976013
27,78.05634095960161,1383.7924629211311,14.692886590957642,423.5151355266571
28,107.0985873795394,1490.8910503006705,16.000895738601685,439.5160312652588
29,31.301022187408215,1522.1920724880788,14.406824111938477,453.92285537719727
