0,49.993527299702585,49.993527299702585,6.552226305007935,6.552226305007935
1,31.925557855626817,81.9190851553294,6.47633695602417,13.032073974609375
2,40.208695040723015,122.12778019605241,6.6246912479400635,19.65676522254944
3,40.836217395444606,162.96399759149702,6.784152269363403,26.440917491912842
4,59.31043008736815,222.27442767886515,6.7398841381073,33.18180274963379
5,48.94083014301312,271.21525782187825,7.484419107437134,40.66622185707092
6,46.39857467910927,317.61383250098754,15.944441080093384,56.61066293716431
7,50.59661644513566,368.2104489461232,12.620225191116333,69.23088812828064
8,47.327495432162614,415.53794437828583,12.195089340209961,81.42697882652283
9,41.33583116179821,456.873775540084,14.662067651748657,96.09004616737366
10,41.94660432889996,498.820379868984,13.799732208251953,109.88977837562561
11,33.66953640333241,532.4899162723163,14.9854576587677,124.88024020195007
12,37.13284921204985,569.6227654843663,16.259063482284546,141.14030480384827
13,37.03707495297798,606.6598404373442,15.643064975738525,156.7833697795868
14,50.08004130020116,656.7398817375454,14.931893825531006,171.7152636051178
15,62.48420945905615,719.2240911966015,14.696665287017822,186.41192889213562
16,65.89478675515711,785.1188779517587,15.712976694107056,202.12490558624268
17,67.729130914634,852.8480088663927,13.848609924316406,215.97351551055908
18,68.86713469359948,921.7151435599922,16.333996295928955,232.30751180648804
19,60.817953897208916,982.533097457201,17.857686519622803,250.16519832611084
20,66.60223316818193,1049.135330625383,15.929858446121216,266.09505677223206
21,61.90414431476776,1111.0394749401507,17.943461656570435,284.03951835632324
22,67.7391315816774,1178.7786065218281,16.53828740119934,300.5788061618805
23,62.070335869372315,1240.8489423912004,15.343979597091675,315.92278575897217
24,65.86404564478853,1306.712988035989,16.316510438919067,332.23929619789124
25,49.70253367675746,1356.4155217127463,19.144556283950806,351.38385248184204
26,47.87003218014914,1404.2855538928955,18.357258796691895,369.74111127853394
27,46.667460775638276,1450.9530146685338,16.336663484573364,386.07830333709717
28,55.64736416172593,1506.6003788302596,18.37660503387451,404.4549083709717
29,62.99810837850742,1569.598487208767,15.89957571029663,420.3544840812683
